id1,id2,correlation
AD2,TIU9,-0.5754845261240494
HAM5,S14,-0.5755201492341355
HP6,AD3,-0.5755715802031137
B992,PR7,-0.5756005165065533
TW12,V6,-0.5756568964882609
ARCH5,WSW3,-0.5756773945585815
TP9,ARCH4,-0.575691963555416
CH2,GOT22,-0.5757115377149933
B995,SV4,-0.5757121343201833
SV4,B995,-0.5757121343201833
WC5,LOTR10,-0.5757190270710428
TP2,S11,-0.575733104292677
DH7,SHL1,-0.5757422738792877
O9,TL3,-0.575748895389868
FS3,SHL10,-0.5757671668157573
LU2,AD3,-0.5757746896186211
SCRUBS1,D9,-0.5758016209603622
SCDL10,MG4,-0.5758331658277701
CM4,TW29,-0.5758737433231838
CH1,S13,-0.5758807303639509
WC2,TB8,-0.5759686010357064
FS3,SHL9,-0.5759874456926517
SHL9,FS3,-0.5759874456926517
PC6,BOBB4,-0.5760153841448439
PC5,BBT9,-0.5760231374893132
S6,D2,-0.5760258645008796
TP14,KE3,-0.5760383438873072
PKB5,TO13,-0.5760466286899417
TO13,PKB5,-0.5760466286899417
TW4,AD3,-0.5760695990054517
LOTR8,S1,-0.5760807015726015
DK4,FUTR8,-0.5761024436421105
B1,TO9,-0.5761317392574724
HAM3,GLEE10,-0.5761353194072042
AD6,ARCH6,-0.5761978507471062
ARCH6,AD6,-0.5761978507471062
ARC8,T7S3,-0.5763262307176197
HP14,LOTR10,-0.5763306184862528
T7S6,GA8,-0.5764129594961449
SW4,LOTR4,-0.5764211398149676
TNG10,GOT9,-0.5764393665829217
HP16,S1,-0.5764791011399489
HP4,TO5,-0.576519638465113
T7S6,WSW10,-0.5766651663014211
DK10,D2,-0.5766740035704212
H6,S10,-0.576687274300224
HIMYM2,HP12,-0.5767419621846269
HP12,HIMYM2,-0.5767419621846269
ARCH2,GA5,-0.5767436479427704
PKB1,SP5,-0.576752505238035
H2,TW29,-0.5767952057592037
TB7,V5,-0.5768114289220293
ARCH3,PC1,-0.5768868817086618
PC1,ARCH3,-0.5768868817086618
SHL9,TP1,-0.5769486865804058
TP1,SHL9,-0.5769486865804058
SW4,TP14,-0.5770327750604511
TP14,SW4,-0.5770327750604511
MCU10,TO9,-0.5771321901833875
LU6,TB8,-0.5771776373044378
GILG6,GP5,-0.5771899163009756
SC4,AD4,-0.5772838809109824
HP4,PC6,-0.5773060677939452
PC6,HP4,-0.5773060677939452
PKB5,T7S2,-0.5773530438753322
T7S2,PKB5,-0.5773530438753322
V2,GP5,-0.5773960617765742
WV3,D2,-0.5774473800904654
GTH7,SOP10,-0.577495895457332
ONB8,GTH10,-0.5775042202147056
HP12,TL3,-0.5775097191319096
TW9,SP5,-0.5775526385016339
HP6,AD9,-0.5776265667992901
FR1,SBSP3,-0.5776675107164234
PR8,ONB3,-0.5776854978498266
SOP2,AD3,-0.5777074522227972
CH3,ARCH4,-0.5777338551079324
RJ3,TL4,-0.5778230118914842
TL4,RJ3,-0.5778230118914842
ST13,S8,-0.5778660687047245
O7,ALA7,-0.5779063607108943
ER3,GOT23,-0.5779287575298222
ARC8,TO10,-0.5780753677142344
MCU12,GOT9,-0.5780853434453593
TP5,MASH6,-0.5780963092014051
CXG3,GOT18,-0.5780999276219249
MM14,S2,-0.5781218455855867
LU5,BC4,-0.5781305659654774
WC5,AD3,-0.5781996071667695
SOP1,SP5,-0.5782145957842026
SVU3,GP5,-0.5782465339438237
GILG2,S11,-0.5782560783615213
SC5,SP5,-0.5782921097381529
V4,GOT7,-0.5783201438229448
GILG6,TO9,-0.5783211696151835
TB1,SP5,-0.5783444546599937
HIMYM2,EU4,-0.5783504095972144
ALA6,GA5,-0.5783907957440746
HP12,TO14,-0.5784992662152226
HP4,S6,-0.5785246587036958
S6,HP4,-0.5785246587036958
CXG3,GOT16,-0.5786085812744608
GOT16,CXG3,-0.5786085812744608
TWCH9,XF3,-0.5786166449123917
SBSP1,D9,-0.5786291864733261
PR10,S9,-0.578735419151157
TP5,DA10,-0.5787808728702544
S4,S1,-0.5788041422871546
HP21,TO5,-0.5788590014499572
HP9,MM3,-0.5788771093816439
MM3,HP9,-0.5788771093816439
MM14,GP5,-0.5788975177206183
RJ3,WSW14,-0.5789315797594495
FR3,SV9,-0.5790023499149551
SV9,FR3,-0.5790023499149551
VK6,TL3,-0.5790168095761332
SBSP1,GOT18,-0.5790533569042645
WV3,SP5,-0.5790748376957144
D10,LW4,-0.5791301090131934
BDC2,KE5,-0.5792879819623821
KE5,BDC2,-0.5792879819623821
ARCH1,BSG13,-0.579307589351494
TB4,SV10,-0.5793117774214784
TB11,MF4,-0.5793498454221331
TW6,WSW3,-0.5793535324163078
LOTR8,TB8,-0.579360032640597
SBSP1,TO8,-0.5793880806587879
TO8,SBSP1,-0.5793880806587879
NCIS1,T7S10,-0.5793932472120737
KE1,AD4,-0.5794150782889418
TW15,SP5,-0.5794289689056472
R303,LK5,-0.5794294372472822
PC6,SHL5,-0.5794761456494077
SHL5,PC6,-0.5794761456494077
GP2,ASP5,-0.5794964283041962
HP6,GOT9,-0.579497079118647
TP2,ARCH4,-0.5796695291565392
MCU12,S11,-0.57967769518836
PR8,S8,-0.5797022302011984
ARC6,SV3,-0.5798182914364949
O9,BDC3,-0.5798228093000566
SW6,BC1,-0.5798775444232676
BB9,T7S6,-0.5798882197448041
T7S6,BB9,-0.5798882197448041
WSW8,DA10,-0.579934142938332
SBSP4,LW4,-0.5799399651130471
FS3,ONB3,-0.57994715381276
AD5,FUTR9,-0.5799487580255791
FUTR9,AD5,-0.5799487580255791
WV3,MASH6,-0.5799607546535036
TP14,TW27,-0.5799868290018803
TW27,TP14,-0.5799868290018803
GP2,S10,-0.5799906176863823
C10,MCU12,-0.580112028547345
MCU12,C10,-0.580112028547345
BATB1,S9,-0.5801180682115001
S9,BATB1,-0.5801180682115001
PR2,ASP5,-0.5801227967879443
T7S6,TB11,-0.5801233045974212
TB11,T7S6,-0.5801233045974212
HP23,TL10,-0.5801308899529355
UA5,DA4,-0.5801780212408957
SL2,FUTR8,-0.5802728111145642
HP20,GOT23,-0.5802903797520477
WE4,GOT23,-0.5802994387967249
MF10,SBSP2,-0.5803205595719998
C1,LW4,-0.5804300874018591
S4,GLEE9,-0.5804305485801365
LU2,S1,-0.580438237995922
TL2,SV3,-0.5804732683830546
TP10,WSW11,-0.580528772001104
WSW11,TP10,-0.580528772001104
WSW3,GLEE9,-0.5805293695095178
BBT1,GLEE9,-0.5805504867631475
SUC6,ALA8,-0.5805553895670499
PC5,V6,-0.5806175984957177
GOT27,GA5,-0.5806853444365554
SOP4,TNG9,-0.5806922236467396
ASP2,TL3,-0.5807056488506288
FR3,HP23,-0.5807423291620321
HP23,FR3,-0.5807423291620321
C10,DA9,-0.5807460814894937
GOT27,MASH6,-0.5807806094723699
BSG12,AD3,-0.5808238232157868
AD2,DA9,-0.580841945678235
GOT27,LW4,-0.580855278086174
UA4,S14,-0.5808912001987795
WC6,SHL10,-0.5808916397315568
LOTR4,BB8,-0.5809268754273654
FS6,BC6,-0.5810198751496425
GTH7,ASP4,-0.5810635966205507
WSW3,FUTR3,-0.5810715321744663
LOTR9,KE3,-0.5811057966458404
SV4,D2,-0.5811158450851813
TW4,ASP4,-0.5811941184655666
SCRUBS4,SE7,-0.5811970491829954
LU4,SV2,-0.5812154786036224
WD5,AD3,-0.5812232542521358
TL8,HP22,-0.5812376779186667
TGW4,V6,-0.5813297243100021
V6,TGW4,-0.5813297243100021
GOT19,V6,-0.581335761066689
V6,GOT19,-0.581335761066689
V2,SV3,-0.5814716818149032
GILG10,LK4,-0.5814727321718243
FS9,S11,-0.5814771366558501
HP16,GLEE9,-0.5815159810220708
GOT19,BBT9,-0.5815783188780795
TW6,WV2,-0.5817110992365166
MM13,ONB5,-0.5817322848078422
ONB5,MM13,-0.5817322848078422
TO7,MASH6,-0.5817389159266049
O9,NCIS6,-0.5818347841022893
FUTR10,MASH6,-0.5818593704520204
FS9,S14,-0.5818922268876253
TNG1,S1,-0.5819521799414149
LU2,SHL1,-0.5819534600907074
SVU3,TB8,-0.5819561170386479
HIMYM2,FR5,-0.5819681239881804
AD10,BATB3,-0.5821258757226041
BATB3,AD10,-0.5821258757226041
O1,SBSP2,-0.5821276681269668
WC4,SF2,-0.5822275362849619
TP2,TW29,-0.5822878289054184
FUTR9,ST14,-0.58231358405573
TWCH9,D9,-0.5824281998759281
V2,LK4,-0.5824384815167243
TP13,GA5,-0.5824659360085577
SHL9,TNG7,-0.5824702582349128
TNG7,SHL9,-0.5824702582349128
T7S9,WW4,-0.5825492687619414
WW4,T7S9,-0.5825492687619414
HP18,ONB3,-0.5825657312685181
WSW8,GA5,-0.5826163783927263
WSW3,AD3,-0.5826184050235269
WC2,ARCH4,-0.5826460864558164
LU6,C7,-0.5826769159424782
HP23,HP4,-0.5827792938274216
HP4,HP23,-0.5827792938274216
DH5,DA10,-0.5829069058537877
GTH7,S11,-0.5829576440840556
TIU9,AD3,-0.5829768653578647
WE3,HP22,-0.5829931384641298
LK2,S9,-0.5829991994691412
S9,LK2,-0.5829991994691412
WE5,WD10,-0.5830046746536606
DH3,FUTR1,-0.5830115317119738
TGW3,SHL10,-0.5830333690147099
LOTR4,FS10,-0.5830666310250447
ALA6,DA10,-0.5830822315426818
S810,EU4,-0.5830989689090669
S15,S89,-0.5831318383879587
S89,S15,-0.5831318383879587
FUTR9,S2,-0.5832018998322492
SF2,GP4,-0.5833651812346693
SVU3,SUC2,-0.5834177369158877
AD2,NCIS5,-0.5834396609987375
SV9,LOTR5,-0.5834966047586716
DK3,AD4,-0.5835353884465672
GOT21,V3,-0.5835519543740256
V3,GOT21,-0.5835519543740256
MCU11,PR7,-0.5835527649060661
PR2,ST14,-0.5835532090217475
ARC6,TO14,-0.5836280576656812
MF10,TO9,-0.5837005027486163
DA7,C4,-0.5837007667496465
TWCH5,SV3,-0.5837050830205243
GOT25,SV3,-0.5837455058612612
SV9,TP10,-0.583749247925716
TP10,SV9,-0.583749247925716
SCRUBS1,TW27,-0.5837824753536995
TW27,SCRUBS1,-0.5837824753536995
TP14,D9,-0.583871207978569
SE7,BC6,-0.5839470552631989
SOP2,TB8,-0.5840100020610448
TB13,SC6,-0.5840389377087996
WE5,EU4,-0.5840651084798021
ALA3,GOT23,-0.5840922144056674
ONB9,XF3,-0.5841073763414865
DH5,LW4,-0.5841196352393727
HAM3,TO9,-0.5841208934510911
FS6,HP22,-0.5841579883439163
ARCH1,GOT7,-0.584169259096542
DA12,SHL1,-0.5842374039281445
B994,GLEE9,-0.5842717789444506
V1,PR7,-0.5842863710159972
SF2,LK6,-0.5843036201108387
S81,TO9,-0.5843188186655626
DK3,BSG13,-0.5843560461507383
SL6,BATB2,-0.5843617413771157
ALA8,MF4,-0.5844974806674925
LOTR6,SOP8,-0.5845935650512187
PR9,FUTR8,-0.5846087599126046
KE4,SP5,-0.5846161729449195
ARC8,TP4,-0.5846695326512316
C1,GOT7,-0.5846771637133578
MCU2,SHL1,-0.5847736688913037
PC1,S13,-0.584814376856389
PR9,FUTR3,-0.5848834473165833
H4,T7S9,-0.5848837859902845
T7S9,H4,-0.5848837859902845
TP14,WSW8,-0.5850257197274604
WSW8,TP14,-0.5850257197274604
MCU7,SP5,-0.5850466709031745
R302,WSW3,-0.5850754401437215
WSW3,R302,-0.5850754401437215
LK2,TW29,-0.585078713987718
PC6,UA5,-0.5851122284620848
UA5,PC6,-0.5851122284620848
R302,SV8,-0.585113594002317
GTH7,V5,-0.5853007152308087
O7,ALA1,-0.5853243686674537
HP9,GOT22,-0.5853856182856156
GTH7,S1,-0.5854730950265529
C5,GLEE9,-0.5854919894519024
ASP3,TNG9,-0.5855063258987468
PR2,LOTR10,-0.5855209403799395
LOTR2,TB8,-0.5855688205169859
B991,TO11,-0.5855985362920952
ALA3,TB8,-0.5856272234524689
FUTR9,SW3,-0.5856526638276327
SW3,FUTR9,-0.5856526638276327
ST15,ONB3,-0.5857855894721098
SC3,T7S3,-0.5858171988573964
ONB6,ONB3,-0.5858197532359153
TW4,SOP8,-0.5858773834480466
GA7,TB8,-0.5858823023625475
HIMYM5,SE8,-0.5858950267891427
XF2,T7S3,-0.5859122459507572
R305,SC6,-0.5859168227760188
BDC2,MM13,-0.5859334571795989
MM13,BDC2,-0.5859334571795989
GOG2,SHL10,-0.5859504253835117
FS7,TL3,-0.5859714455030546
B1,T7S10,-0.5859744352270297
HP18,SBSP3,-0.586052542544645
FS7,BSG13,-0.5860551105356178
C10,GOT12,-0.5861912191595775
GOT12,C10,-0.5861912191595775
FS7,MF8,-0.5862125878789218
MF8,FS7,-0.5862125878789218
DA12,WD10,-0.586291252087942
VK6,NCIS6,-0.5863945767633469
F4,ER2,-0.5864213974151026
GOT10,DA10,-0.5864357840717839
SVU1,SOP8,-0.5864688845178042
DK10,SP5,-0.5865310502022602
GOT11,TW29,-0.5865339775859091
LK2,ONB3,-0.5865448889347585
F3,D9,-0.5866116948008816
GOT25,V6,-0.5866265155808291
V6,GOT25,-0.5866265155808291
S9,CM3,-0.5866808759273563
MCU11,D2,-0.5867697603279027
DA4,T7S3,-0.586776459746502
MF2,SHL10,-0.5868437303132603
LOTR9,WSW10,-0.5869306550979935
SL6,SHL1,-0.5869328480497644
F4,GA8,-0.5869417348070974
HP1,TB13,-0.5870208272341452
TB13,HP1,-0.5870208272341452
TNG6,V5,-0.587024754194638
C4,XF3,-0.5870351754359945
TO11,MF4,-0.5871231703006254
BVS5,S2,-0.5871296264688785
TB3,SC6,-0.5871423984185018
TGW3,SV3,-0.5871499779674808
S6,MF4,-0.5872546582761216
ARC10,HP22,-0.5872597961783875
MCU3,SUC9,-0.5872670597667501
SUC9,MCU3,-0.5872670597667501
TL4,LW4,-0.5872735241336485
BVS5,SHL1,-0.5873294065485182
TW22,AD8,-0.5874067887574002
TIU1,GOT23,-0.5874444015385277
TW9,LW4,-0.5874558265712199
TIU9,GOT23,-0.5874925939670743
ALA7,MASH5,-0.5875188976561089
MASH5,ALA7,-0.5875188976561089
BB1,CXG3,-0.5876334440177798
CXG3,BB1,-0.5876334440177798
GILG10,MF7,-0.587664353420566
MF3,SV3,-0.587686031863193
DK9,SBSP2,-0.5877246018572876
ARC7,SHL10,-0.5877336295938524
S3,WD10,-0.5877494207646375
ONB4,MG4,-0.5877712230619365
S4,TB8,-0.5878588677446315
DK8,LK4,-0.5878591400726817
LOTR4,SL5,-0.5878761422716152
TP5,LOTR5,-0.5879061377306809
MCU2,AD9,-0.5879992654052045
SCDL7,TO9,-0.5880067019440125
SV9,GOT7,-0.5880707453205373
F4,MF10,-0.5881110854528437
MF10,F4,-0.5881110854528437
LOTR5,SUC2,-0.5881570381790993
DA4,TO10,-0.5881581866600565
TW22,TO15,-0.5882484388922489
BATB3,FR5,-0.5882956088115902
SVU1,S14,-0.5883101589890205
MCU2,TB8,-0.5883154799092829
DA7,HIMYM2,-0.5883881576267439
HIMYM2,DA7,-0.5883881576267439
TNG3,SHL1,-0.5883887005990713
CXG3,WW4,-0.5884296012288571
WW4,CXG3,-0.5884296012288571
SUC6,GOT18,-0.588491615024725
ALA6,TO9,-0.5884941934116921
DK4,SV2,-0.5885051209127109
BVS2,TWCH6,-0.5885256269380239
BATB1,TB8,-0.5885290362172367
V6,WSW11,-0.5885363525013706
WSW11,V6,-0.5885363525013706
CXG3,TWCH6,-0.5885687903273857
WD5,TO5,-0.5886449001838661
AD7,CM5,-0.5886697301783809
TW15,T7S10,-0.5887747683673683
O7,TO4,-0.5888245727746894
SF2,CM3,-0.5888377571478208
GOT9,WW10,-0.5888815502442291
WW10,GOT9,-0.5888815502442291
ASP1,CM5,-0.589088009702526
HIMYM2,S6,-0.589231787339457
S6,HIMYM2,-0.589231787339457
UA6,SP3,-0.5892674379104108
WD2,D2,-0.5893786786676175
VK7,SsC6,-0.5894325749581322
SUC3,SP5,-0.589436096054692
H4,T7S10,-0.5894395706733258
SHL4,BBT9,-0.5894450626327226
WW6,SHL10,-0.5895656235885456
BBT9,GLEE8,-0.5895731716722687
GLEE8,BBT9,-0.5895731716722687
WD6,TB8,-0.5895903940724091
GTH7,AD9,-0.5896557624048153
GOT12,S11,-0.5896717458338784
GOT9,NCIS4,-0.5897065472461894
S3,TO5,-0.5897066967531964
SF2,TNG10,-0.5897114342058278
TNG10,SF2,-0.5897114342058278
LK1,SE8,-0.5897226901311217
S4,TO10,-0.589806165470701
WE5,BATB2,-0.5898351262299436
GOT9,LK6,-0.5899105878432216
ASP1,TL9,-0.5900317077729739
BVS2,KE3,-0.590052180365816
TGW1,TO9,-0.5900746867911307
C4,GOT22,-0.5901057684452633
GOT22,C4,-0.5901057684452633
S9,TB4,-0.5901727731950668
TB4,S9,-0.5901727731950668
GLEE2,AD4,-0.5901939898772695
PR2,C7,-0.5902656507602972
SF2,LW5,-0.5903229154146112
ALA8,LK4,-0.5903443062133674
ARCH2,SV3,-0.5903864481555056
SC3,S1,-0.5904265234996756
FS7,LW2,-0.5904516362031322
LOTR4,WSW10,-0.5905089195912283
TB4,SHL1,-0.5906144700945962
FUTR10,GA5,-0.5906209402681105
GA5,FUTR10,-0.5906209402681105
WW10,SOP8,-0.5906459903844112
TIU9,S11,-0.5906462062847202
GLEE2,GOT7,-0.5906588227535401
SUC9,SVU6,-0.5908242749656539
SUC10,TO9,-0.5908835350308236
FS7,EU5,-0.5908838842847677
BSG8,FR4,-0.5909186683803208
SC2,S11,-0.5909605414560298
S83,C7,-0.5910189319261983
WD6,EU4,-0.5910253504681754
ARCH1,TL3,-0.5910368890251764
ASP2,TP10,-0.5910428226488968
TP10,ASP2,-0.5910428226488968
RJ3,TB6,-0.5910675964213339
SCDL10,SUC6,-0.5910921487339802
SUC6,SCDL10,-0.5910921487339802
AD6,FS5,-0.5911341721268056
FS5,AD6,-0.5911341721268056
GOG5,DA10,-0.5911435571476655
C10,LK2,-0.5912191386020519
LK2,C10,-0.5912191386020519
GOT12,TO5,-0.5912497021123724
TIU9,SV2,-0.5912619804434022
TNG6,AD9,-0.5912762259902457
ER2,S1,-0.5913493959088064
H2,S1,-0.591472033466304
HP18,PC6,-0.5915162627477603
PC6,HP18,-0.5915162627477603
WSW3,TO10,-0.5915215576139271
SUC1,FR4,-0.5915488378453454
GA6,TB8,-0.5915681632665796
ER3,HP22,-0.5915877548637095
LU4,ASP4,-0.5915936934942779
TB2,TO15,-0.5916204478017029
SW5,ARCH4,-0.5916213898103081
BBT7,S14,-0.5916269728771368
MG10,SUC2,-0.5916456930980006
GOT11,WSW14,-0.5916532524296101
TO7,GOT7,-0.591656751457666
C1,MASH6,-0.5916762819633069
B993,SV10,-0.5916982304507225
WSW2,SV3,-0.5917385595483468
WC5,C9,-0.5918229046062141
FR3,FR5,-0.5918583952765656
SL2,SP3,-0.5918897711162129
GLEE2,DA10,-0.5919193073430219
SW4,FR4,-0.5919304119512805
TB14,SV2,-0.59200715799491
HP12,DA10,-0.5920247565439757
TNG6,SOP8,-0.5920414401685637
BSG12,SHL1,-0.5921988202959493
CM5,AD9,-0.5921999770229444
SHL2,S7,-0.5922657191595264
HP18,HP22,-0.5923012490604184
CM1,GLEE9,-0.5923303025732641
BSG6,PR7,-0.5923820118530306
ARCH2,DA10,-0.5923849180605839
T7S4,V3,-0.5924098592347997
V3,T7S4,-0.5924098592347997
MCU2,S11,-0.5924822069566164
HP21,GOT23,-0.5924848735295977
FS10,MF7,-0.5925366100393903
AD5,BSG13,-0.5925723376112828
ER2,T7S9,-0.5925762286698042
T7S9,ER2,-0.5925762286698042
WC2,AD3,-0.5926013522880207
TB3,TL3,-0.5926171413886923
C10,WW7,-0.5926378310629408
TIU8,EU4,-0.5926640193098811
PR9,S2,-0.5926913464119588
T7S8,MF4,-0.5927501034301298
TO7,SP5,-0.592757663660936
GOT27,TP10,-0.5927606799264573
TP10,GOT27,-0.5927606799264573
SOP2,S10,-0.5927722532256474
DH5,GOT7,-0.5928412698999271
WD2,SsC6,-0.5928876448501149
WW10,SHL10,-0.5928926566960724
ARC10,ONB3,-0.5930402897534768
ASP3,NCIS4,-0.5931076065019049
SVU3,UA5,-0.5931590572259554
UA5,SVU3,-0.5931590572259554
ER2,T7S10,-0.5932293543935172
MCU4,BATB2,-0.5932391851028674
O9,TO4,-0.593244049835837
ARCH3,SW3,-0.5934758353763745
SW3,ARCH3,-0.5934758353763745
GOT9,SVU6,-0.5935388740842691
SL6,TO15,-0.5935448852442015
SUC1,TP14,-0.5935875812784734
TP14,SUC1,-0.5935875812784734
ALA8,PR7,-0.5936094526314968
LOTR4,SE8,-0.5936490085501668
GA8,LOTR9,-0.5939037046319638
LOTR9,GA8,-0.5939037046319638
B3,MASH5,-0.593931602073394
MASH5,B3,-0.593931602073394
T7S4,S7,-0.5939375935014094
MCU9,AD9,-0.5939525563194911
F4,WSW10,-0.5940098412370088
GOT9,TNG6,-0.5940105562068274
TNG6,GOT9,-0.5940105562068274
ARCH3,BDC2,-0.5940413776582153
BDC2,ARCH3,-0.5940413776582153
GOG2,SV3,-0.5940517310492924
S810,BATB2,-0.5940656234306083
WW2,TW29,-0.5941569022473125
TWCH5,GLEE10,-0.5941841881062844
PC1,BSG13,-0.59431314251488
SE7,GOT18,-0.5943357691421763
PC2,S8,-0.594369337492126
LU6,TW29,-0.5944006720176634
PR6,SsC6,-0.5944008628082836
ALA9,D9,-0.59442589137449
LOTR5,LK5,-0.5944697708913446
DK5,SV3,-0.5945077976687656
AD5,SV8,-0.5945117238401094
GA5,EU4,-0.5945512782992063
BBT9,GA9,-0.5945616115230885
GA9,BBT9,-0.5945616115230885
TP14,BB8,-0.5945652330862604
SC3,S14,-0.5945670259791471
SUC9,SVU1,-0.5945691429732798
SVU1,SUC9,-0.5945691429732798
BSG2,SOP8,-0.5945785598174018
SUC3,SC6,-0.5946692579067424
H4,MF7,-0.5947285014031907
SOP4,WV2,-0.5948333744112035
SL1,PR7,-0.5948535441957055
DA5,SV2,-0.5948960581021239
WD5,SUC2,-0.5949424629028885
BC4,DH5,-0.5949432089026021
DH5,BC4,-0.5949432089026021
B5,SHL1,-0.5949556898755841
MCU12,V5,-0.5950213723245346
ONB5,PR3,-0.5950221500722198
PR3,ONB5,-0.5950221500722198
SCDL6,S2,-0.5950512751686031
WSW8,SV3,-0.5951137511571942
ALA8,LW4,-0.5951631888847869
TB3,MASH4,-0.5952158104583608
TIU9,VK7,-0.595273330895798
VK7,TIU9,-0.595273330895798
LOTR5,S11,-0.5953348236273827
TNG10,GOT23,-0.5953827716387141
BATB4,MF7,-0.595430143626613
TNG10,V5,-0.5954456899835601
CM1,S10,-0.5954497978627651
MM13,SBSP2,-0.5955032454839985
VK7,DA10,-0.5955769246486156
BVS5,S11,-0.595585777970361
C1,R303,-0.5956166598813522
R303,C1,-0.5956166598813522
TW19,TB8,-0.5956365073196915
S8,TW17,-0.5956447979268888
TW17,S8,-0.5956447979268888
DK3,DA10,-0.5956490589421897
SL2,S11,-0.5956595242999138
FR5,TL10,-0.5957424819038806
FS10,HP1,-0.5957570162094834
HP1,FS10,-0.5957570162094834
O7,LW4,-0.5957578550782461
SL6,WD10,-0.5958298363829696
LOTR8,SF2,-0.5958428893223299
SF2,LOTR8,-0.5958428893223299
ONB8,GP4,-0.5958871196700167
AD5,TL3,-0.5959148749284621
WC4,S10,-0.5959302626345906
S810,C7,-0.5959430295719109
BSG5,TP9,-0.5959894151541962
TP9,BSG5,-0.5959894151541962
V6,WSW2,-0.596010565953972
WSW2,V6,-0.596010565953972
SVU1,SHL10,-0.5960208240947736
RD6,SC6,-0.5960896808979815
LOTR8,TW29,-0.596139958803379
DA4,C9,-0.5962600627935576
TNG3,SOP10,-0.5963075493819114
FUTR9,GLEE9,-0.596351762028396
LOTR10,TNG6,-0.5964044333890498
TNG6,LOTR10,-0.5964044333890498
SOP2,SV2,-0.59640885647492
HP4,MM3,-0.5964533306323616
MM3,HP4,-0.5964533306323616
HP12,TO4,-0.5964646743742147
TNG10,HP22,-0.5964718054410576
HP18,S15,-0.596518776788941
S15,HP18,-0.596518776788941
LOTR8,SOP8,-0.5966530246755141
CM2,HP24,-0.5966715594876609
SCDL1,SHL10,-0.5967258785758839
TB3,TO4,-0.5967371292788194
B992,SP5,-0.5968128921213414
CM1,FUTR8,-0.5968751627367364
TB3,PR7,-0.5969017889820818
DH5,MASH6,-0.5969455667665217
ONB8,WV2,-0.59701092912363
SW4,SC6,-0.5970595582001634
TB6,WV2,-0.5970933502602521
ASP3,DK2,-0.5972558933256483
TNG7,WD10,-0.5972659024719845
TWCH7,FUTR8,-0.5972803817417287
LOTR4,TB11,-0.5973270645832818
TB11,LOTR4,-0.5973270645832818
FS6,GOT22,-0.5973293190758642
GOT22,FS6,-0.5973293190758642
DH5,S8,-0.5973297506968277
S8,DH5,-0.5973297506968277
F4,SE8,-0.5973310953085319
S6,SE7,-0.597406188452695
SE7,S6,-0.597406188452695
S7,S10,-0.5974207351786731
BATB1,V5,-0.5974425755131866
TB3,MASH6,-0.5974441079406063
S9,WC4,-0.5974549318447272
WC4,S9,-0.5974549318447272
AD2,ALA10,-0.5975633892929659
TP14,LK5,-0.5976662278164172
CH2,S15,-0.5976681753280534
S15,CH2,-0.5976681753280534
TWCH5,LK4,-0.597669966628451
T7S10,KE3,-0.5977440860783055
ALA3,S11,-0.5978157532188537
TIU9,ST14,-0.597822628245886
MCU9,SHL1,-0.5978273611004327
ARCH1,MASH6,-0.5978774605673897
CM5,MF7,-0.5978965760114472
FUTR5,SE8,-0.5979013770348215
S83,WD10,-0.5979042871042213
SL6,SV2,-0.5979873986602189
BBT9,NG4,-0.598010281763632
NG4,BBT9,-0.598010281763632
FR5,HP21,-0.5980169947141859
HP21,FR5,-0.5980169947141859
PR9,TP4,-0.5980450915810918
BVS5,FUTR8,-0.5981335652848115
LOTR10,HAM2,-0.5981435094019171
SL6,ASP5,-0.598188897572561
TNG10,BC6,-0.5982402413293534
LU6,V5,-0.5983381645162897
TWCH4,TO9,-0.5984260670968772
BBT1,ST14,-0.5985082445462937
CM3,LOTR10,-0.5985181255662797
LOTR10,CM3,-0.5985181255662797
WD6,S11,-0.5985529742806862
H4,T7S3,-0.598564375305435
TB6,GOT7,-0.5985966731430759
FR3,TO5,-0.598610033935625
S84,BC6,-0.5986807903183607
MG2,GOT7,-0.5986811007780026
SCDL1,V6,-0.5986872907828797
V6,SCDL1,-0.5986872907828797
TWCH6,SV3,-0.5987810310931192
TL4,GOT7,-0.5988142641323198
GILG8,SE8,-0.5989749305936739
ARC8,GLEE9,-0.5990612789690983
MCU9,SOP8,-0.5990894891392416
BOBB5,DA10,-0.5991100209027461
SF4,SUC7,-0.5991281733381723
SUC7,SF4,-0.5991281733381723
LOTR9,TB11,-0.5991635736168018
TB11,LOTR9,-0.5991635736168018
S8,SW3,-0.5991689489699417
SW3,S8,-0.5991689489699417
LU6,GLEE9,-0.5991821197364965
GP2,SHL1,-0.5991884508882771
KE3,MG4,-0.5992113289449191
FUTR10,D2,-0.5992496282748104
BBT9,RD3,-0.5992503798298235
RD3,BBT9,-0.5992503798298235
H2,AD9,-0.5992777707615877
LK2,SOP8,-0.5993092253180092
GOT11,R306,-0.5993931182605202
R306,GOT11,-0.5993931182605202
SOP4,NCIS4,-0.5994902360183064
TB13,SBSP2,-0.5995291390322502
SE7,LK5,-0.5995401024832372
TO1,XF3,-0.5996271780907851
HP16,TP4,-0.5997109096765887
DA7,TL1,-0.5997563362788845
TL1,DA7,-0.5997563362788845
WW1,SOP8,-0.5997770393290448
SUC1,SUC6,-0.5997985694489817
SUC6,SUC1,-0.5997985694489817
NG4,ONB3,-0.5998398553108576
H4,S1,-0.5998842463395341
F4,XF3,-0.5999327016509416
AD6,TW15,-0.5999433728833184
TW15,AD6,-0.5999433728833184
